Dialogue_ID,Utterance_ID,Role,Content,Coding
17,11,user,有没有什么地方有大量的蔷薇花去旅游,Querying
17,12,system,成都周边有9处蔷薇花海瀑布，值得观赏；沈阳的薰衣草庄园，北京的奥森公园也都有很美丽的蔷薇花。,Answering
17,13,user,能给我看看这些地方的照片吗,Querying
17,14,system,"好的，以下是这成都和北京奥森公园的图片链接##<link##97748##link>##
##<link##90179##link>##",Answering
17,15,user,好的谢谢,Chitchat
17,16,system,请不用客气。还有什么可以帮您的吗？,Chitchat
18,1,user,想了解一下歌曲纸飞机,Querying
18,2,system,《纸飞机》是由小寒作词，黄韵仁编曲，林忆莲演唱的歌曲，2001年收录于专辑《原来...林忆莲》中，2002年，该曲获得第二届音乐风云榜港台十大金曲。,Answering
18,3,user,好的呢,Assessing
18,4,user,那可以给我可以收听这个链接吗,Querying
18,5,system,"可以的，为你找到两个
##<link##191800##link>##
##<link##81844##link>##",Answering
18,6,user,听起来还真不错呢,Chitchat
18,7,user,可以推荐几首类似的歌曲吗,Querying
18,8,system,推荐老男孩、那些年、青梅竹马、樱花开了、同桌的你,Answering
18,9,user,青梅竹马是谁唱的啊,Querying
18,10,system,张可儿和周治平都唱过一首《青梅竹马》,Answering
18,11,user,可以给我听听张可儿唱的吗,Querying
18,12,system,"当然可以
##<link##81870##link>##",Answering
18,13,user,好的，再介绍下同桌的你吧,Querying
18,14,system,"《同桌的你》是老狼1994年演唱的一首歌曲（校园民谣代表作），由高晓松作词、作曲、编曲。收录于1995年5月发行的专辑《恋恋风尘》中。
1995年，这首歌曲获得了中央电视台春节联欢晚会“观众评选最喜爱节目金奖”。
2010年，“华语金曲奖”30年经典评选于12月12日广州影音展揭晓，《同桌的你》入选“30年30歌”。",Answering
18,15,user,《恋恋风尘》还有些什么歌啊,Querying
18,16,system,"恋恋风尘歌曲列表
01恋恋风尘
02岁月的船
03由失望到漠然
04风的口哨
05路有多长
06云的阴影
07直到蕃薯落土发芽，才知是生命的历程
08信
09淡水骑车
10有一天，想起了咁仔店
11照片里的家
12扣
13牵你的手
14雨水
15无悔",Answering
18,17,user,好滴，谢啦,Assessing
18,18,system,不客气,Chitchat
19,1,user,你好，我可以问你一些问题。,Chitchat
19,2,system,好的，请问有什么可以帮你？,Chitchat
19,3,user,我想查找一首歌曲。,Querying
19,4,system,好的，那请问你是想了解2020最火的歌曲 前十名吗？,Inquiring
19,5,user,嗯，不是的，,Elaborating
19,6,system,好吧，那麻烦你再详细表述一下好吗？,Inquiring
19,7,user,我想找一首儿童歌曲。,Querying
19,8,system,那请问您是想要了解 2020最火儿童歌曲吗？,Inquiring
19,9,user,不是。,Elaborating
19,10,user,这首歌曲的名字叫纸飞机。,Reformulating
19,11,system,好的，请问您需要了解纸飞机儿童歌曲歌词吗？,Inquiring
19,12,user,不用了。,Elaborating
19,13,user,我想先知道这首歌的作者是谁。,Querying
19,14,system,抱歉，我没有找到儿童歌曲纸飞机的作者。,Answering
19,15,user,抱歉。不是儿童歌曲，他就是一首经典老歌。,Reformulating
19,16,system,好的。《纸飞机》是由小寒作词，黄韵仁编曲，林忆莲演唱的歌曲，2001年收录于专辑《原来...林忆莲》中 。,Answering
19,17,user,那有没有地方可以在线试听这首歌呢？,Querying
19,18,system,有的，您可以点击下方链接在线试听哦。##<link##191776##link>##,Answering
19,19,user,嗯，好的，谢谢你,Assessing
19,20,user,这首歌我真的是太喜欢了。,Chitchat
19,21,system,噢，那您要不要试听一下八连杀原唱这首歌曲呢？,Eliciting
19,22,user,可以啊，可以啊，风格类似的我都喜欢。,Deciding
19,23,system,好的，我为您提供下方的链接，您可以点击试听。##<link##191806##link>##,Answering
19,24,user,这个风格好像不太类似吧？,Chitchat
19,25,system,好吧，那我还有其他可以帮你的吗？,Checking
19,26,user,林忆莲的其他歌曲有吗？,Querying
19,27,system,我找到了他的一些代表作。不必在乎我是谁、为你我受冷风吹、至少还有你、 盖亚、爱上一个不回家的人。,Answering
19,28,user,嗯，很不错。,Assessing
19,29,system,请问还有什么需要帮您的吗？,Checking
19,30,user,这个为你我受冷风吹，麻烦你要为我提供一下试听链接吧。,Querying
19,31,system,好的，您可以点击下方链接来试听这一首歌。##<link##191858##link>##,Answering
19,32,user,嗯，好的，谢谢你。,Assessing
19,33,system,不客气，还有其他问题吗？,Checking
19,34,user,爱上一个不回家的人，有现场演唱的视频吗？,Querying
19,35,system,有的。您点击下方链接观看就可以了哦。##<link##191892##link>##,Answering
19,36,user,好的，谢谢你。,Assessing
19,37,system,不客气，请问还有其他问题吗？,Checking
19,38,user,暂时没有了，有问题我再来找你。,Deciding
19,39,system,好的，那祝您生活愉快，再见。,Chitchat
20,1,user,你好，我想咨询一些问题可以吗？,Chitchat
20,2,system,好的，请问您想了解一些什么问题？,Chitchat
20,3,user,你可以帮我查找一下卡通中的飞机吗？,Querying
20,4,system,请问您是想查看卡通中的飞机的图片吗？,Inquiring
20,5,user,是的，你直接把图片链接发给我就好。,Elaborating
20,6,system,好的，下面是您要找的卡通飞机的图片链接。,Answering
20,7,user,谢谢你，我很感兴趣。,Assessing
20,8,system,那么您还想了解一下卡通中的飞机的一些画法吗？,Eliciting
20,9,user,好的，你向我介绍一下一些技巧吧。,Deciding
20,10,system,好的，由于整个绘画的教程比较长，所以还是为您提供链接，希望能对您有所帮助。,Answering
20,11,user,好的，非常感谢你。,Assessing
20,12,system,客气了，请问还有什么其他的可以帮您。,Checking
20,13,user,你知道哪些网站可以学习卡通吗？,Querying
20,14,system,好的，我找到了下面这几个：我爱画画网、学UI网。,Answering
20,15,user,请把第一个的网址发给我一下吧。,Querying
20,16,system,"##<link##197396##link>##
##<link##135908##link>##",Answering
20,17,user,好的，谢谢你，我没有问题了。,Assessing
20,18,system,不客气哦，祝您学习顺利，再见。,Chitchat
21,1,user,您好，我想问您几个问题。,Chitchat
21,2,system,好的，请问有什么可以帮您？,Chitchat
21,3,user,我想了解一下人才市场。,Querying
21,4,system,请问您是想了解人才市场的招聘网站吗？,Inquiring
21,5,user,不是的,Elaborating
21,6,user,我是想了解济南地区线下的人才市场。,Reformulating
21,7,system,请问你想了解济南人才市场招聘会时间吗？,Inquiring
21,8,user,是的。,Elaborating
21,9,system,好的，在8月份和9月份，济南人才市场，人力资源市场和会展中心都有很多场招聘会。,Answering
21,10,user,请问济南人才市场在哪里？,Querying
21,11,system,"济南市人才市场(济南市人才交流服务中心)在五里牌坊、经十路与纬十二路交叉口东北侧,公交站点“五里牌坊”。",Answering
21,12,user,好的，谢谢你。,Assessing
21,13,system,不客气，请问您还想了解济南人才市场的电话吗？,Eliciting
21,14,user,先不必了。,Deciding
21,15,user,我还想了解济南人才市场的网站。,Querying
21,16,system,好的，在这里我把济南人才网的网站链接发给您。##<link##167572##link>##,Answering
21,17,user,请问有招聘程序员的通知吗？,Querying
21,18,system,有的我找到了济南程序员的招聘信息  ##<link##167591##link>##,Answering
21,19,user,好的，谢谢你，我没有问题了。,Assessing
22,1,user,你好！可以问你几个问题吗？,Chitchat
22,2,system,来吧,Chitchat
22,3,user,你帮我查一查南郑县在哪吧,Querying
22,4,system,好的，它位于陕西省西南边陲、汉中盆地西南部，北临汉江，南依巴山。,Answering
22,5,user,他现在的领导班子可以告诉我吗,Querying
22,6,system,"啊这有点多哦，看看下面的链接吧
##<link##40383##link>##",Answering
22,7,user,好的！,Assessing
22,8,user,介绍一下南郑县吧，包括人口以及特产,Querying
22,9,system,常住人口47.74万人，特产有汉中仙毫、汉中附子、黄官盐菜等等,Answering
22,10,user,ok！,Assessing
22,11,user,有它的县史吗，帮我找一找吧,Querying
22,12,system,战国秦县。治今陕西汉中市。楚汉之际，项羽封刘邦为汉王，都于此。西魏废帝三年(554)改为光义县。隋开皇初复旧名。历为汉中郡、汉川郡及梁州、兴元府、兴元路、汉中府治。1949年移治今汉中市东十八里铺，1958年并入汉中市，1961年复置，移治周家坪，即今县。,Answering
22,13,user,唔，还有这样的历史。,Chitchat
22,14,user,再介绍一下南郑县周边地区的情况吧,Querying
22,15,system,南郑县区境东与陕西省城固县、西乡县毗连，南部与四川省通江县、南江县、旺苍县接壤，西部与陕西省宁强县、勉县为邻，北与陕西省汉台区隔江相望,Answering
22,16,user,我想了解它附近的陕西省城固县，介绍一下他的相关信息吧,Querying
22,17,system,"城固县自秦设县制已有2300多年，是陕西省“历史文化名城”，是西汉著名外交家、探险家、丝绸之路开拓者张骞和享有""北斗喉舌""之称的东汉三朝太尉李固的生葬地。",Answering
22,18,user,哦哦，那他有什么特产呢,Querying
22,19,system,城固蜜桔、城固元胡等等，还有就是汉中附子了，这个南郑县也有的,Answering
22,20,user,"看来一方水土养一方人呀,问题结束了！辛苦你了！",Chitchat
23,1,user,你好，我想咨询一些问题。,Chitchat
23,2,system,好的，请问有什么可以帮你？,Chitchat
23,3,user,可以帮我查找一下南郑县吗？,Querying
23,4,system,那您是想要了解南郑县的旅游景点吗？,Inquiring
23,5,user,不是的，,Elaborating
23,6,user,请问这个县在哪里呢？,Querying
23,7,system,南郑县位于中国 / 西北地区 / 陕西省/ 汉中市,Answering
23,8,user,好的，谢谢你。,Assessing
23,9,system,不客气，请问你还有其他问题吗？,Checking
23,10,user,这个县人口大概有多少？,Querying
23,11,system,"全区年末户籍户数20.17万户,户籍总人口56.31万人(不含南开发区)。",Answering
23,12,user,请问有没有当地的县史介绍？,Querying
23,13,system,有的我找到了一些文档，下面为您提供一下链接 ##<link##173695##link>##,Answering
23,14,user,好的，谢谢你，,Assessing
23,15,user,请问汉中市还有哪些区县呢？,Querying
23,16,system,城固县、洋县、西乡县、勉县、宁强县、略阳县、镇巴县、留坝县,Answering
23,17,user,那你可以介绍一下第2个吗？,Querying
23,18,system,洋县，隶属于陕西省汉中市，位于陕西省西南部，汉中盆地东缘，北依秦岭，南靠巴山，东接佛坪、石泉县，南邻西乡县，西毗城固县，北界留坝、太白县。,Answering
23,19,user,好的，我没有问题了，谢谢。,Assessing
24,1,user,你好，我想问几个问题。,Chitchat
24,2,system,好的，请问您想聊些什么？,Chitchat
24,3,user,在哪些网站上可以听歌呢？,Querying
24,4,system,您可以在酷我音乐、酷狗音乐、QQ音乐或者千千音乐上面听。,Answering
24,5,user,那请你给我酷我音乐的官网或者下载链接吧。,Querying
24,6,system,好的，这里是酷我音乐的官网。##<link##110384##link>##,Answering
